tributary,init_date,predict_date,lead_days,log_daily_q,mean_prior_weekly_q,mean_prior_monthly_q,lag_daily_q,delta_daily_q,season,water_year
Little Ausable River,2024-06-27,2024-06-30,3,-2.3008340806524674,-2.095295232155808,-2.1747216765554924,-2.2365489812441584,-0.06428509940830907,Summer,2024
Little Ausable River,2024-06-27,2024-07-01,4,-2.309188488422108,-2.145964887166108,-2.179629264831853,-2.3008340806524674,-0.00835440776964047,Summer,2024
Little Ausable River,2024-06-27,2024-07-02,5,-2.307197990387864,-2.1993125687510817,-2.1838928771039283,-2.309188488422108,0.0019904980342437817,Summer,2024
Little Ausable River,2024-06-27,2024-07-03,6,-2.347741383338262,-2.2480892691577505,-2.1878913596404694,-2.307197990387864,-0.040543392950397994,Summer,2024
Little Ausable River,2024-06-27,2024-07-04,7,-2.369788336563808,-2.291549360141215,-2.1920691107225645,-2.347741383338262,-0.022046953225546062,Summer,2024
Little Ausable River,2024-06-27,2024-07-05,8,-2.3812049210119506,-2.315756213672904,-2.1959122437373426,-2.369788336563808,-0.01141658444814242,Summer,2024
Little Ausable River,2024-06-28,2024-06-28,0,-2.2984744219830073,-2.0396141636686402,-2.1638539691035796,-2.119462700581278,-0.1790117214017295,Summer,2024
Little Ausable River,2024-06-28,2024-06-29,1,-2.347894411698515,-2.0595369165047,-2.1707174700769793,-2.2984744219830073,-0.04941998971550765,Summer,2024
Little Ausable River,2024-06-28,2024-06-30,2,-2.3994728280254627,-2.093859225880808,-2.174397417074041,-2.347894411698515,-0.05157841632694771,Summer,2024
Little Ausable River,2024-06-28,2024-07-01,3,-2.384814209581861,-2.1586201305158212,-2.18248690042695,-2.3994728280254627,0.014658618443601501,Summer,2024
Little Ausable River,2024-06-28,2024-07-02,4,-2.363714188851615,-2.222771486552188,-2.189190052091275,-2.384814209581861,0.021100020730246083,Summer,2024
Little Ausable River,2024-06-28,2024-07-03,5,-2.387866009903031,-2.279621929596536,-2.195011637804066,-2.363714188851615,-0.024151821051416,Summer,2024
Little Ausable River,2024-06-28,2024-07-04,6,-2.41593948536914,-2.3288141100892528,-2.200483731678573,-2.387866009903031,-0.02807347546610872,Summer,2024
Little Ausable River,2024-06-28,2024-07-05,7,-2.464971370579876,-2.371167936487519,-2.2054991597794014,-2.41593948536914,-0.04903188521073609,Summer,2024
Little Ausable River,2024-06-28,2024-07-06,8,-2.458012967263961,-2.3949532148585,-2.210440850218687,-2.464971370579876,0.006958403315914907,Summer,2024
Little Ausable River,2024-06-29,2024-06-29,0,-2.3006893036346954,-2.0434837480213517,-2.1670925610646106,-2.186102242599569,-0.1145870610351265,Summer,2024
Little Ausable River,2024-06-29,2024-06-30,1,-2.433148296464802,-2.0710624705311993,-2.1692497626402583,-2.3006893036346954,-0.13245899283010676,Summer,2024
Little Ausable River,2024-06-29,2024-07-01,2,-2.461677085642335,-2.1406341563718327,-2.1784255514266944,-2.433148296464802,-0.028528789177532765,Summer,2024
Little Ausable River,2024-06-29,2024-07-02,3,-2.444230846174723,-2.215765923273982,-2.1876081507058736,-2.461677085642335,0.017446239467612035,Summer,2024
Little Ausable River,2024-06-29,2024-07-03,4,-2.4599402031505573,-2.2841187459359165,-2.1960270479452166,-2.444230846174723,-0.01570935697583442,Summer,2024
Little Ausable River,2024-06-29,2024-07-04,5,-2.460882220205343,-2.3436072397497085,-2.20382411579545,-2.4599402031505573,-9.420170547858042e-4,Summer,2024
Little Ausable River,2024-06-29,2024-07-05,6,-2.483028019672118,-2.392381456838861,-2.210289309536156,-2.460882220205343,-0.022145799466775085,Summer,2024
Little Ausable River,2024-06-29,2024-07-06,7,-2.486331053926542,-2.434799424992082,-2.2158495300047356,-2.483028019672118,-0.00330303425442402,Summer,2024
Little Ausable River,2024-06-29,2024-07-07,8,-2.505483133566076,-2.4613196750337742,-2.2237147779800632,-2.486331053926542,-0.019152079639533692,Summer,2024
Little Ausable River,2024-06-30,2024-06-30,0,-2.3721181276990366,-2.058329517445465,-2.166374579685415,-2.2115586320345546,-0.16055949566448202,Summer,2024
Little Ausable River,2024-06-30,2024-07-01,1,-2.4297624196279575,-2.119182607748132,-2.1735816533503747,-2.3721181276990366,-0.05764429192892084,Summer,2024
Little Ausable River,2024-06-30,2024-07-02,2,-2.4430859567193184,-2.1897551366482273,-2.1817347472742514,-2.4297624196279575,-0.013323537091360915,Summer,2024
Little Ausable River,2024-06-30,2024-07-03,3,-2.4604853323715496,-2.257944403673675,-2.190116712595678,-2.4430859567193184,-0.017399375652231264,Summer,2024
Little Ausable River,2024-06-30,2024-07-04,4,-2.454526217239287,-2.3175107730904663,-2.1979313652594925,-2.4604853323715496,0.00595911513226266,Summer,2024
Little Ausable River,2024-06-30,2024-07-05,5,-2.469251160702731,-2.3653769897558963,-2.2041915266464542,-2.454526217239287,-0.014724943463443996,Summer,2024
Little Ausable River,2024-06-30,2024-07-06,6,-2.458358252235675,-2.405826835199205,-2.20930733230957,-2.469251160702731,0.010892908467055928,Summer,2024
Little Ausable River,2024-06-30,2024-07-07,7,-2.447394944043529,-2.441083923799365,-2.21320790617682,-2.458358252235675,0.01096330819214586,Summer,2024
Little Ausable River,2024-06-30,2024-07-08,8,-2.4823495567251763,-2.4518377547057213,-2.2340311655175253,-2.447394944043529,-0.034954612681647124,Summer,2024
Little Ausable River,2024-07-01,2024-07-01,0,-2.311128531897808,-2.0844204012654877,-2.1657321228542936,-2.1287826823205256,-0.1823458495772825,Summer,2024
Little Ausable River,2024-07-01,2024-07-02,1,-2.441754055840431,-2.1380452319184187,-2.170058317173972,-2.311128531897808,-0.13062552394262283,Summer,2024
Little Ausable River,2024-07-01,2024-07-03,2,-2.45477084884712,-2.20604422738974,-2.1783973179509184,-2.441754055840431,-0.01301679300668912,Summer,2024
Little Ausable River,2024-07-01,2024-07-04,3,-2.4934947272605505,-2.2647942420173264,-2.1860276324365255,-2.45477084884712,-0.0387238784134305,Summer,2024
Little Ausable River,2024-07-01,2024-07-05,4,-2.4918392528995295,-2.318227388685794,-2.193544842533851,-2.4934947272605505,0.001655474361021092,Summer,2024
Little Ausable River,2024-07-01,2024-07-06,5,-2.5152729728919203,-2.361904104442931,-2.199389296332347,-2.4918392528995295,-0.023433719992390856,Summer,2024
Little Ausable River,2024-07-01,2024-07-07,6,-2.51448610549061,-2.405291867422555,-2.2051258289304436,-2.5152729728919203,7.868674013105093e-4,Summer,2024
Little Ausable River,2024-07-01,2024-07-08,7,-2.5229919488976464,-2.4603923564468526,-2.2257587603558764,-2.51448610549061,-0.00850584340703664,Summer,2024
Little Ausable River,2024-07-01,2024-07-09,8,-2.5285244374976075,-2.490658558875401,-2.250789260794538,-2.5229919488976464,-0.005532488599961027,Summer,2024
Little Ausable River,2024-07-02,2024-07-02,0,-2.3470999166365516,-2.116603990032589,-2.1652167464255587,-2.161039838697002,-0.18606007793954982,Summer,2024
Little Ausable River,2024-07-02,2024-07-03,1,-2.460931856696843,-2.1710809656176417,-2.170502387873348,-2.3470999166365516,-0.11383194006029118,Summer,2024
Little Ausable River,2024-07-02,2024-07-04,2,-2.4859102259072743,-2.2307111242237605,-2.1783314445476556,-2.460931856696843,-0.024978369210431506,Summer,2024
Little Ausable River,2024-07-02,2024-07-05,3,-2.476547826602001,-2.283060770698903,-2.185603993311004,-2.4859102259072743,0.009362399305273161,Summer,2024
Little Ausable River,2024-07-02,2024-07-06,4,-2.512357481299911,-2.3245529969849645,-2.190955175293451,-2.476547826602001,-0.03580965469791009,Summer,2024
Little Ausable River,2024-07-02,2024-07-07,5,-2.4837075441851555,-2.36752426116573,-2.1965976597756764,-2.512357481299911,0.02864993711475572,Summer,2024
Little Ausable River,2024-07-02,2024-07-08,6,-2.506364055738101,-2.418227812860677,-2.2162377343848045,-2.4837075441851555,-0.022656511552945346,Summer,2024
Little Ausable River,2024-07-02,2024-07-09,7,-2.518434777157168,-2.4675598438665483,-2.239356468029549,-2.506364055738101,-0.012070721419067176,Summer,2024
Little Ausable River,2024-07-02,2024-07-10,8,-2.497634224479205,-2.4920362525123507,-2.2587758470929398,-2.518434777157168,0.02080055267796288,Summer,2024
Little Ausable River,2024-07-03,2024-07-03,0,-2.368544359436329,-2.151231318004226,-2.166020209379996,-2.208152383342643,-0.16039197609368605,Summer,2024
Little Ausable River,2024-07-03,2024-07-04,1,-2.48130783283424,-2.1976632627159858,-2.17086902420719,-2.368544359436329,-0.11276347339791082,Summer,2024
Little Ausable River,2024-07-03,2024-07-05,2,-2.4946197737319324,-2.249355424466409,-2.1779931086778603,-2.48130783283424,-0.013311940897692498,Summer,2024
Little Ausable River,2024-07-03,2024-07-06,3,-2.4926395009275084,-2.293429357485318,-2.183927256696757,-2.4946197737319324,0.0019802728044240325,Summer,2024
Little Ausable River,2024-07-03,2024-07-07,4,-2.4741872457970593,-2.3335837673271684,-2.1889336772960015,-2.4926395009275084,0.018452255130449124,Summer,2024
Little Ausable River,2024-07-03,2024-07-08,5,-2.5130285519694677,-2.382927276395245,-2.2082666455055135,-2.4741872457970593,-0.03884130617240844,Summer,2024
Little Ausable River,2024-07-03,2024-07-09,6,-2.492105838434819,-2.4332113782913116,-2.231600362899657,-2.5130285519694677,0.020922713534648807,Summer,2024
Little Ausable River,2024-07-03,2024-07-10,7,-2.463920476004766,-2.4737761575901938,-2.250283584662783,-2.492105838434819,0.028185362430052763,Summer,2024
Little Ausable River,2024-07-03,2024-07-11,8,-2.4899246525235523,-2.4874013170999705,-2.2625454994489496,-2.463920476004766,-0.02600417651878617,Summer,2024
Little Ausable River,2024-07-04,2024-07-04,0,-2.429007780894376,-2.1824831984403805,-2.16744126775786,-2.262283909507092,-0.16672387138728428,Summer,2024
Little Ausable River,2024-07-04,2024-07-05,1,-2.499963177210393,-2.2267039241993944,-2.1728782537788573,-2.429007780894376,-0.070955396316017,Summer,2024
Little Ausable River,2024-07-04,2024-07-06,2,-2.4960705577611106,-2.2715412005723694,-2.1789847696518976,-2.499963177210393,0.0038926194492825417,Summer,2024
Little Ausable River,2024-07-04,2024-07-07,3,-2.50652942775834,-2.312185761390449,-2.1841018695038388,-2.4960705577611106,-0.010458869997229225,Summer,2024
Little Ausable River,2024-07-04,2024-07-08,4,-2.514598427871141,-2.3661495821672793,-2.2044781339056505,-2.50652942775834,-0.008069000112801206,Summer,2024
Little Ausable River,2024-07-04,2024-07-09,5,-2.528002762381544,-2.4166579520492992,-2.2278624924579122,-2.514598427871141,-0.013404334510402904,Summer,2024
Little Ausable River,2024-07-04,2024-07-10,6,-2.5285244374976075,-2.462350863340571,-2.2477036795096423,-2.528002762381544,-5.216751160634914e-4,Summer,2024
Little Ausable River,2024-07-04,2024-07-11,7,-2.5334238631467896,-2.500385224482073,-2.2642283062911353,-2.5285244374976075,-0.00489942564918211,Summer,2024
Little Ausable River,2024-07-04,2024-07-12,8,-2.517529053196144,-2.515301807660989,-2.27441200052252,-2.5334238631467896,0.015894809950645516,Summer,2024
Little Ausable River,2024-07-05,2024-07-05,0,-2.4418531871994333,-2.212572185473229,-2.1696872160019813,-2.330085609811218,-0.11176757738821541,Summer,2024
Little Ausable River,2024-07-05,2024-07-06,1,-2.483236990917292,-2.249108034701781,-2.1739192160682164,-2.4418531871994333,-0.04138380371785866,Summer,2024
Little Ausable River,2024-07-05,2024-07-07,2,-2.50940592700917,-2.2879192288278865,-2.1786223298929377,-2.483236990917292,-0.02616893609187798,Summer,2024
Little Ausable River,2024-07-05,2024-07-08,3,-2.5171333921583887,-2.3422939780691214,-2.199091384593163,-2.50940592700917,-0.007727465149218737,Summer,2024
Little Ausable River,2024-07-05,2024-07-09,4,-2.518094909278675,-2.3931644857064622,-2.222557516186949,-2.5171333921583887,-9.615171202863593e-4,Summer,2024
Little Ausable River,2024-07-05,2024-07-10,5,-2.5133084710780325,-2.4374419894116097,-2.2420790950740708,-2.518094909278675,0.004786438200642618,Summer,2024
Little Ausable River,2024-07-05,2024-07-11,6,-2.5360124588901574,-2.4733026410646013,-2.258112884229125,-2.5133084710780325,-0.022703987812124904,Summer,2024
Little Ausable River,2024-07-05,2024-07-12,7,-2.534892762882705,-2.5027207623615926,-2.272311444777778,-2.5360124588901574,0.0011196960074522089,Summer,2024
Little Ausable River,2024-07-05,2024-07-13,8,-2.3752960614014302,-2.5160121303163456,-2.279145566244699,-2.534892762882705,0.15959670148127492,Summer,2024
Little Ausable River,2024-07-06,2024-07-06,0,-2.479150818785192,-2.242598188046782,-2.172449250694507,-2.3962842606144377,-0.08286655817075417,Summer,2024
Little Ausable River,2024-07-06,2024-07-07,1,-2.4744944209709425,-2.2808256432968728,-2.177020552514967,-2.479150818785192,0.004656397814249313,Summer,2024
Little Ausable River,2024-07-06,2024-07-08,2,-2.515498054255809,-2.3302130345326466,-2.196363429601056,-2.4744944209709425,-0.04100363328486667,Summer,2024
Little Ausable River,2024-07-06,2024-07-09,3,-2.5254037451580547,-2.3808499224696194,-2.2197768083592746,-2.515498054255809,-0.009905690902245468,Summer,2024
Little Ausable River,2024-07-06,2024-07-10,4,-2.501268509134299,-2.4261715455861066,-2.239534156145731,-2.5254037451580547,0.024135236023755446,Summer,2024
Little Ausable River,2024-07-06,2024-07-11,5,-2.5357764933956792,-2.4603122026757074,-2.255179559431633,-2.501268509134299,-0.03450798426138002,Summer,2024
Little Ausable River,2024-07-06,2024-07-12,6,-2.545135751168214,-2.489696614616345,-2.2693705081901414,-2.5357764933956792,-0.009359257772534768,Summer,2024
Little Ausable River,2024-07-06,2024-07-13,7,-2.550898525265499,-2.5109611132668843,-2.280201639601254,-2.545135751168214,-0.005762774097285206,Summer,2024
Little Ausable River,2024-07-06,2024-07-14,8,-2.554331701103893,-2.521210785621214,-2.286654352145096,-2.550898525265499,-0.003433175838393865,Summer,2024
Little Ausable River,2024-07-07,2024-07-07,0,-2.4447378840113165,-2.2684912243602935,-2.1742353611421907,-2.3928098862291356,-0.051927997782180935,Summer,2024
Little Ausable River,2024-07-07,2024-07-08,1,-2.5254037451580547,-2.313627681744692,-2.1926183499392597,-2.4447378840113165,-0.08066586114673813,Summer,2024
Little Ausable River,2024-07-07,2024-07-09,2,-2.5285244374976075,-2.3656796683819854,-2.21635126711368,-2.5254037451580547,-0.0031206923395528108,Summer,2024
Little Ausable River,2024-07-07,2024-07-10,3,-2.5169639334262253,-2.4114471046898376,-2.236209282394961,-2.5285244374976075,0.011560504071382205,Summer,2024
Little Ausable River,2024-07-07,2024-07-11,4,-2.402412811853201,-2.4478299652497135,-2.25236098969028,-2.5169639334262253,0.11455112157302416,Summer,2024
Little Ausable River,2024-07-07,2024-07-12,5,-2.2312808170109903,-2.4581624226842824,-2.262249884205482,-2.402412811853201,0.17113199484221076,Summer,2024
Little Ausable River,2024-07-07,2024-07-13,6,-2.2713357634664164,-2.4345905021695042,-2.2629566629018454,-2.2312808170109903,-0.040054946455426066,Summer,2024
Little Ausable River,2024-07-07,2024-07-14,7,-2.259157450088964,-2.4172370560605447,-2.2629498668134755,-2.2713357634664164,0.012178313377452454,Summer,2024
Little Ausable River,2024-07-07,2024-07-15,8,-2.279953900211352,-2.3907255655002086,-2.2596655487441404,-2.259157450088964,-0.020796450122388066,Summer,2024
Little Ausable River,2024-07-08,2024-07-08,0,-2.462304500726036,-2.302375462078161,-2.1900775261435914,-2.3659723463455986,-0.09633215438043718,Summer,2024
Little Ausable River,2024-07-08,2024-07-09,1,-2.5248282919376437,-2.3454132709394515,-2.2117749838202045,-2.462304500726036,-0.0625237912116079,Summer,2024
Little Ausable River,2024-07-08,2024-07-10,2,-2.510795670537176,-2.390652686453023,-2.231513768599551,-2.5248282919376437,0.014032621400467793,Summer,2024
Little Ausable River,2024-07-08,2024-07-11,3,-2.375907830036051,-2.4261543666001777,-2.2474664996726426,-2.510795670537176,0.13488784050112468,Summer,2024
Little Ausable River,2024-07-08,2024-07-12,4,-2.1195890445241066,-2.4327003980608684,-2.2565003947743882,-2.375907830036051,0.25631878551194465,Summer,2024
Little Ausable River,2024-07-08,2024-07-13,5,-2.126083927598893,-2.3931725100479637,-2.2536042130679492,-2.1195890445241066,-0.006494883074786628,Summer,2024
Little Ausable River,2024-07-08,2024-07-14,6,-2.1915294140725385,-2.355068801672215,-2.2489118738870784,-2.126083927598893,-0.06544548647364534,Summer,2024
Little Ausable River,2024-07-08,2024-07-15,7,-2.245856823566454,-2.3301483827760636,-2.2464108119753043,-2.1915294140725385,-0.05432740949391546,Summer,2024
Little Ausable River,2024-07-08,2024-07-16,8,-2.3280738325824815,-2.2992272860389806,-2.2418360538035347,-2.245856823566454,-0.08221700901602746,Summer,2024
Little Ausable River,2024-07-09,2024-07-09,0,-2.464179156076715,-2.329594703070726,-2.20820304914017,-2.3515745256449563,-0.1126046304317585,Summer,2024
Little Ausable River,2024-07-09,2024-07-10,1,-2.51764216544627,-2.3661699563184504,-2.2259854101820666,-2.464179156076715,-0.05346300936955517,Summer,2024
Little Ausable River,2024-07-09,2024-07-11,2,-2.4250752471444694,-2.4026497071669044,-2.2421589959296453,-2.51764216544627,0.09256691830180053,Summer,2024
Little Ausable River,2024-07-09,2024-07-12,3,-2.275073038747383,-2.4162196553573687,-2.252778936744566,-2.4250752471444694,0.15000220839708645,Summer,2024
Little Ausable River,2024-07-09,2024-07-13,4,-2.192384482546684,-2.398903766519218,-2.2548983677550067,-2.275073038747383,0.08268855620069893,Summer,2024
Little Ausable River,2024-07-09,2024-07-14,5,-2.2020397751365786,-2.370271565993154,-2.252344756153097,-2.192384482546684,-0.009655292589894504,Summer,2024
Little Ausable River,2024-07-09,2024-07-15,6,-2.2868805938029184,-2.346852627249008,-2.250182738146614,-2.2020397751365786,-0.08484081866633986,Summer,2024
Little Ausable River,2024-07-09,2024-07-16,7,-2.296325438380892,-2.33761063698586,-2.25180145102846,-2.2868805938029184,-0.009444844577973566,Summer,2024
Little Ausable River,2024-07-09,2024-07-17,8,-2.3694665177407064,-2.313631534457885,-2.2463211125213682,-2.296325438380892,-0.0731410793598144,Summer,2024
Little Ausable River,2024-07-10,2024-07-10,0,-2.458836957990267,-2.3559743463402247,-2.2236831756708546,-2.3928098862291356,-0.06602707176113132,Summer,2024
Little Ausable River,2024-07-10,2024-07-11,1,-2.1647437667966214,-2.384053353266393,-2.237959819242433,-2.458836957990267,0.2940931911936455,Summer,2024
Little Ausable River,2024-07-10,2024-07-12,2,-1.947618947396377,-2.360433089978593,-2.2401819703687136,-2.1647437667966214,0.21712481940024442,Summer,2024
Little Ausable River,2024-07-10,2024-07-13,3,-2.013972428070742,-2.296338045233156,-2.231738366174283,-1.947618947396377,-0.06635348067436486,Summer,2024
Little Ausable River,2024-07-10,2024-07-14,4,-2.129009721716445,-2.242218408353385,-2.223429527008633,-2.013972428070742,-0.11503729364570336,Summer,2024
Little Ausable River,2024-07-10,2024-07-15,5,-2.19019673080663,-2.208366604834935,-2.2189117008273076,-2.129009721716445,-0.06118700909018493,Summer,2024
Little Ausable River,2024-07-10,2024-07-16,6,-2.2981642291176816,-2.185312634143745,-2.21741157941895,-2.19019673080663,-0.10796749831105146,Summer,2024
Little Ausable River,2024-07-10,2024-07-17,7,-2.3105205735985357,-2.1717918259849665,-2.2100480125510518,-2.2981642291176816,-0.012356344480854098,Summer,2024
Little Ausable River,2024-07-10,2024-07-18,8,-2.2910902663293116,-2.1506037710718617,-2.209266400546853,-2.3105205735985357,0.019430307269224123,Summer,2024
Little Ausable River,2024-07-11,2024-07-11,0,-2.439233821359743,-2.3450912510677213,-2.229161925197572,-2.186102242599569,-0.2531315787601742,Summer,2024
Little Ausable River,2024-07-11,2024-07-12,1,-2.4762391961387675,-2.3606838527175107,-2.240238594212985,-2.439233821359743,-0.037005374779024436,Summer,2024
Little Ausable River,2024-07-11,2024-07-13,2,-2.4216154405210673,-2.372105986363844,-2.2488472561070187,-2.4762391961387675,0.054623755617700276,Summer,2024
Little Ausable River,2024-07-11,2024-07-14,3,-2.437735627240731,-2.3762210655484055,-2.2536881915365408,-2.4216154405210673,-0.016120186719663643,Summer,2024
Little Ausable River,2024-07-11,2024-07-15,4,-2.438018064589881,-2.3864729628191386,-2.259129265533418,-2.437735627240731,-2.82437349150122e-4,Summer,2024
Little Ausable River,2024-07-11,2024-07-16,5,-2.356941735122322,-2.3988220398112707,-2.2656233806987136,-2.438018064589881,0.08107632946755894,Summer,2024
Little Ausable River,2024-07-11,2024-07-17,6,-2.3123148180054547,-2.393698018224583,-2.2601558624116103,-2.356941735122322,0.04462691711686739,Summer,2024
Little Ausable River,2024-07-11,2024-07-18,7,-2.268649397281066,-2.4117283861397096,-2.230457115667668,-2.3123148180054547,0.043665420724388504,Summer,2024
Little Ausable River,2024-07-11,2024-07-19,8,-2.2261046983056207,-2.3873591826998983,-2.257080530574551,-2.268649397281066,0.04254469897544544,Summer,2024
Little Ausable River,2024-07-12,2024-07-12,0,-1.698611405102034,-2.1995134466958146,-2.203845276724215,-1.3110409792078688,-0.38757042589416524,Summer,2024
Little Ausable River,2024-07-12,2024-07-13,1,-1.9709638993160128,-2.099845895908328,-2.187369171165451,-1.698611405102034,-0.2723524942139788,Summer,2024
Little Ausable River,2024-07-12,2024-07-14,2,-2.1192046830865,-2.039582183492168,-2.1776729601044873,-1.9709638993160128,-0.14824078377048733,Summer,2024
Little Ausable River,2024-07-12,2024-07-15,3,-2.210072016179361,-2.0043296601694394,-2.172838842354454,-2.1192046830865,-0.0908673330928611,Summer,2024
Little Ausable River,2024-07-12,2024-07-16,4,-2.0837633849458177,-1.9841150159600687,-2.171979859183926,-2.210072016179361,0.12630863123354352,Summer,2024
Little Ausable River,2024-07-12,2024-07-17,5,-2.166680619510597,-1.9399655157767377,-2.1577001360524193,-2.0837633849458177,-0.08291723456477929,Summer,2024
Little Ausable River,2024-07-12,2024-07-18,6,-2.24558464289969,-1.9371909981925988,-2.123303511937675,-2.166680619510597,-0.07890402338909297,Summer,2024
Little Ausable River,2024-07-12,2024-07-19,7,-2.2822176499450486,-2.070697235862859,-2.1222259739568976,-2.24558464289969,-0.036633007045358656,Summer,2024
Little Ausable River,2024-07-12,2024-07-20,8,-2.379226355029863,-2.154069556554718,-2.1414309921019528,-2.2822176499450486,-0.0970087050848143,Summer,2024
Little Ausable River,2024-07-13,2024-07-13,0,-1.822078309107155,-2.060246515956386,-2.1784273756924315,-1.4214157454384375,-0.40066256366871755,Summer,2024
Little Ausable River,2024-07-13,2024-07-14,1,-2.1192498844272887,-1.9787134335103886,-2.1639284036569886,-1.822078309107155,-0.2971715753201336,Summer,2024
Little Ausable River,2024-07-13,2024-07-15,2,-2.2385969139131943,-1.9434673675220586,-2.1590957440147225,-2.1192498844272887,-0.11934702948590559,Summer,2024
Little Ausable River,2024-07-13,2024-07-16,3,-2.223424660152225,-1.9273277087032354,-2.1591569188356092,-2.2385969139131943,0.015172253760969312,Summer,2024
Little Ausable River,2024-07-13,2024-07-17,4,-2.3128792492205092,-1.903129819263677,-2.1493823981301152,-2.223424660152225,-0.0894545890682843,Summer,2024
Little Ausable River,2024-07-13,2024-07-18,5,-2.3726549772154115,-1.9212408202095255,-2.119701858844723,-2.3128792492205092,-0.05977572799490227,Summer,2024
Little Ausable River,2024-07-13,2024-07-19,6,-2.3857316747398416,-2.0728999627820315,-2.1227233639063883,-2.3726549772154115,-0.013076697524430081,Summer,2024
Little Ausable River,2024-07-13,2024-07-20,7,-2.386902167843526,-2.210659381253661,-2.1306626697755418,-2.3857316747398416,-0.0011704931036842225,Summer,2024
Little Ausable River,2024-07-13,2024-07-21,8,-2.424983845590538,-2.291348503930285,-2.148161071764046,-2.386902167843526,-0.03808167774701232,Summer,2024
Little Ausable River,2024-07-14,2024-07-14,0,-2.0246093164992427,-1.9596565160313975,-2.1596252287423776,-1.688679886754217,-0.3359294297450257,Summer,2024
Little Ausable River,2024-07-14,2024-07-15,1,-2.254133421905864,-1.9108903689104895,-2.1517396475540456,-2.0246093164992427,-0.22952410540662127,Summer,2024
Little Ausable River,2024-07-14,2024-07-16,2,-2.2513978448021583,-1.8969702112334763,-2.152302000052115,-2.254133421905864,0.0027355771037056442,Summer,2024
Little Ausable River,2024-07-14,2024-07-17,3,-2.3003536663535855,-1.8767684910296225,-2.1434298401417804,-2.2513978448021583,-0.04895582155142719,Summer,2024
Little Ausable River,2024-07-14,2024-07-18,4,-2.367420509746374,-1.8930901229944819,-2.113345249796165,-2.3003536663535855,-0.06706684339278857,Summer,2024
Little Ausable River,2024-07-14,2024-07-19,5,-2.335744994342261,-2.0440014844999825,-2.116197901068506,-2.367420509746374,0.031675515404113064,Summer,2024
Little Ausable River,2024-07-14,2024-07-20,6,-2.357645552749509,-2.1746199486291005,-2.1225247333764474,-2.335744994342261,-0.021900558407248027,Summer,2024
Little Ausable River,2024-07-14,2024-07-21,7,-2.375907830036051,-2.2701864723427136,-2.1322861320921858,-2.357645552749509,-0.018262277286542172,Summer,2024
Little Ausable River,2024-07-14,2024-07-22,8,-2.41845297843158,-2.320371974276543,-2.1460064062453634,-2.375907830036051,-0.04254514839552881,Summer,2024
Little Ausable River,2024-07-15,2024-07-15,0,-2.1384502618834462,-1.8984562644680718,-2.148931946550919,-1.9375705854023182,-0.20087967648112803,Summer,2024
Little Ausable River,2024-07-15,2024-07-16,1,-2.269670816495162,-1.8680099410735702,-2.145762584209556,-2.1384502618834462,-0.13122055461171556,Summer,2024
Little Ausable River,2024-07-15,2024-07-17,2,-2.316566041920271,-1.8504186453972884,-2.1374798749989954,-2.269670816495162,-0.04689522542510938,Summer,2024
Little Ausable River,2024-07-15,2024-07-18,3,-2.329978957373576,-1.8690563310145316,-2.1079182645103693,-2.316566041920271,-0.013412915453304919,Summer,2024
Little Ausable River,2024-07-15,2024-07-19,4,-2.33689998399388,-2.0146188993239185,-2.1095631237706853,-2.329978957373576,-0.006921026620303916,Summer,2024
Little Ausable River,2024-07-15,2024-07-20,5,-2.355498571027213,-2.145402361974696,-2.1159272138093237,-2.33689998399388,-0.018598587033332947,Summer,2024
Little Ausable River,2024-07-15,2024-07-21,6,-2.3658225151850987,-2.2406621740136954,-2.125619355050149,-2.355498571027213,-0.010323944157885734,Summer,2024
Little Ausable River,2024-07-15,2024-07-22,7,-2.409277715288766,-2.301841021125521,-2.137153866937974,-2.3658225151850987,-0.04345520010366721,Summer,2024
Little Ausable River,2024-07-15,2024-07-23,8,-2.4873849114732796,-2.3405306573262807,-2.1488358751143273,-2.409277715288766,-0.07810719618451367,Summer,2024
Ausable River,2024-06-15,2024-06-15,0,-2.0662957931380217,-1.8414475530152516,-1.8271114154400947,-1.9203926925267387,-0.14590310061128298,Summer,2024
Ausable River,2024-06-15,2024-06-16,1,-2.153716230205582,-1.898050910946014,-1.8478154080519085,-2.0662957931380217,-0.0874204370675602,Summer,2024
Ausable River,2024-06-15,2024-06-17,2,-2.203194410522429,-1.9513472186020089,-1.8664794760174825,-2.153716230205582,-0.04947818031684692,Summer,2024
Ausable River,2024-06-15,2024-06-18,3,-2.2082762900534054,-2.0066463164057726,-1.884535714620988,-2.203194410522429,-0.005081879530976607,Summer,2024
Ausable River,2024-06-15,2024-06-19,4,-2.2143924969746913,-2.0548262966840936,-1.8996804674216643,-2.2082762900534054,-0.006116206921285894,Summer,2024
Ausable River,2024-06-15,2024-06-20,5,-2.227541571609073,-2.100154049186005,-1.9135184158203,-2.2143924969746913,-0.013149074634381641,Summer,2024
Ausable River,2024-06-15,2024-06-21,6,-2.2167686733924663,-2.1419727835757056,-1.925323675635214,-2.227541571609073,0.010772898216606652,Summer,2024
Ausable River,2024-06-15,2024-06-22,7,-2.176573282360892,-2.184312209413667,-1.93944319607593,-2.2167686733924663,0.040195391031574434,Summer,2024
